Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_gps,Departement
26136,VAL MARAVEL,26310,LA BATIE CREMEZIN,VAL MARAVEL,"44.5919888409,5.58664096693",26
26136,VAL MARAVEL,26310,LE PILHON,VAL MARAVEL,"44.5919888409,5.58664096693",26
26186,MISCON,26310,"",MISCON,"44.6243253261,5.51425703083",26
26253,POYOLS,26310,"",POYOLS,"44.5978410842,5.41795435334",26
26300,ST DIZIER EN DIOIS,26310,"",ST DIZIER EN DIOIS,"44.5106852385,5.4869564348",26
26030,LA BATIE DES FONDS,26310,"",LA BATIE DES FONDS,"44.5149199104,5.62968857726",26
26076,CHARENS,26310,"",CHARENS,"44.5423083646,5.50825607995",26
26164,LESCHES EN DIOIS,26310,"",LESCHES EN DIOIS,"44.5936637073,5.51737877593",26
26204,MONTLAUR EN DIOIS,26310,"",MONTLAUR EN DIOIS,"44.6269804686,5.41568808413",26
26262,RECOUBEAU JANSAC,26310,JANSAC,RECOUBEAU JANSAC,"44.6516625854,5.40361308462",26
26361,VALDROME,26310,"",VALDROME,"44.4979512918,5.56721863741",26
26136,VAL MARAVEL,26310,"",VAL MARAVEL,"44.5919888409,5.58664096693",26
26152,JONCHERES,26310,"",JONCHERES,"44.5654041673,5.40190869751",26
26167,LUC EN DIOIS,26310,"",LUC EN DIOIS,"44.6107770597,5.45872622815",26
26255,LES PRES,26310,"",LES PRES,"44.5345063882,5.57603358262",26
26262,RECOUBEAU JANSAC,26310,"",RECOUBEAU JANSAC,"44.6516625854,5.40361308462",26
26313,ST MARCEL LES VALENCE,26320,"",ST MARCEL LES VALENCE,"44.9723228658,4.95099042538",26
26314,ST MARTIN D AOUT,26330,"",ST MARTIN D AOUT,"45.2222381407,4.98682933126",26
26259,RATIERES,26330,"",RATIERES,"45.1750778592,4.97082735127",26
26293,ST AVIT,26330,"",ST AVIT,"45.1990810013,4.96469186325",26
26083,CHATEAUNEUF DE GALAURE,26330,"",CHATEAUNEUF DE GALAURE,"45.2359387102,4.95905904864",26
26019,AUREL,26340,"",AUREL,"44.6925597423,5.29816067809",26
26254,PRADELLE,26340,"",PRADELLE,"44.6207509256,5.28093626176",26
26289,SAILLANS,26340,"",SAILLANS,"44.6950992434,5.18821011414",26
26122,ESPENEL,26340,"",ESPENEL,"44.6853594311,5.23465969716",26
26274,ROCHEFOURCHAT,26340,"",ROCHEFOURCHAT,"44.6049174484,5.2414538181",26
26368,VERCHENY,26340,"",VERCHENY,"44.7147022562,5.24834854956",26
26017,AUCELON,26340,"",AUCELON,"44.6170780241,5.35427948419",26
26090,LA CHAUDIERE,26340,"",LA CHAUDIERE,"44.6310856733,5.22468176139",26
26228,PENNES LE SEC,26340,"",PENNES LE SEC,"44.6368369642,5.32049274034",26
26062,BRETTE,26340,"",BRETTE,"44.592205773,5.32569722951",26
26080,CHASTEL ARNAUD,26340,"",CHASTEL ARNAUD,"44.6594105975,5.20902825087",26
26266,RIMON ET SAVEL,26340,"",RIMON ET SAVEL,"44.6628049106,5.31268642432",26
26296,ST BENOIT EN DIOIS,26340,"",ST BENOIT EN DIOIS,"44.6553242476,5.26495865272",26
26321,ST NAZAIRE LE DESERT,26340,"",ST NAZAIRE LE DESERT,"44.5598132934,5.27103009679",26
26015,AUBENASSON,26340,"",AUBENASSON,"44.6779492335,5.14503680871",26
26328,ST SAUVEUR EN DIOIS,26340,"",ST SAUVEUR EN DIOIS,"44.6743762083,5.16582168009",26
26371,VERONNE,26340,"",VERONNE,"44.7363252417,5.20695979719",26
26068,LE CHALON,26350,"",LE CHALON,"45.1545545543,5.08934603191",26
26194,MONTCHENU,26350,"",MONTCHENU,"45.1920320499,5.03982894227",26
26298,ST CHRISTOPHE ET LE LARIS,26350,"",ST CHRISTOPHE ET LE LARIS,"45.2165901189,5.07080071319",26
26107,CREPOL,26350,"",CREPOL,"45.1749370452,5.06902738769",26
26210,VALHERBASSE,26350,MONTRIGAUD,VALHERBASSE,"45.2264302385,5.14289630898",26
26310,ST LAURENT D ONAY,26350,"",ST LAURENT D ONAY,"45.1781215025,5.1110797449",26
26210,VALHERBASSE,26350,MIRIBEL,VALHERBASSE,"45.2264302385,5.14289630898",26
26210,VALHERBASSE,26350,ST BONNET DE VALCLERIEUX,VALHERBASSE,"45.2264302385,5.14289630898",26
26231,PEYRINS,26380,"",PEYRINS,"45.0998567072,5.04564040404",26
26349,TERSANNE,26390,"",TERSANNE,"45.2159447789,5.01614531458",26
26148,HAUTERIVES,26390,"",HAUTERIVES,"45.2531318961,5.03890051162",26
26021,AUTICHAMP,26400,"",AUTICHAMP,"44.6832370782,4.97341500658",26
26115,DIVAJEU,26400,"",DIVAJEU,"44.6994155653,5.00951244768",26
26137,FRANCILLON SUR ROUBION,26400,"",FRANCILLON SUR ROUBION,"44.6168821671,5.07198362932",26
26365,VAUNAVEYS LA ROCHETTE,26400,"",VAUNAVEYS LA ROCHETTE,"44.7780399465,5.03229421632",26
26065,CHABRILLAN,26400,"",CHABRILLAN,"44.713669067,4.96072243187",26
26221,OMBLEZE,26400,"",OMBLEZE,"44.8638431214,5.23078207101",26
26346,SUZE,26400,"",SUZE,"44.7580022895,5.10621589285",26
26006,ALLEX,26400,"",ALLEX,"44.7665515552,4.91520351074",26
26108,CREST,26400,"",CREST,"44.7335665907,5.0221758413",26
26141,GIGORS ET LOZERON,26400,"",GIGORS ET LOZERON,"44.8113617403,5.11358630739",26
26195,MONTCLAR SUR GERVANNE,26400,"",MONTCLAR SUR GERVANNE,"44.7478398549,5.15785545996",26
26240,PLAN DE BAIX,26400,"",PLAN DE BAIX,"44.824829666,5.16640460986",26
26035,BEAUFORT SUR GERVANNE,26400,"",BEAUFORT SUR GERVANNE,"44.7778627524,5.14914685983",26
26098,COBONNE,26400,"",COBONNE,"44.7564934592,5.07201219882",26
26125,EURRE,26400,"",EURRE,"44.758262486,4.97623533568",26
26144,GRANE,26400,"",GRANE,"44.7208645789,4.89731877792",26
26234,PIEGROS LA CLASTRE,26400,"",PIEGROS LA CLASTRE,"44.6852387812,5.09750399955",26
26277,LA ROCHE SUR GRANE,26400,"",LA ROCHE SUR GRANE,"44.6750858387,4.94016512732",26
26336,SAOU,26400,"",SAOU,"44.6470256973,5.11072905542",26
26011,AOUSTE SUR SYE,26400,"",AOUSTE SUR SYE,"44.706679476,5.05730534436",26
26020,LA REPARA AURIPLES,26400,"",LA REPARA AURIPLES,"44.6614747098,4.9942784244",26
26128,EYGLUY ESCOULIN,26400,"",EYGLUY ESCOULIN,"44.7982493088,5.20984977249",26
26183,MIRABEL ET BLACONS,26400,"",MIRABEL ET BLACONS,"44.7140812623,5.12302837932",26
26344,SOYANS,26400,"",SOYANS,"44.6375234986,5.02542323659",26
26365,VAUNAVEYS LA ROCHETTE,26400,LA ROCHETTE SUR CREST,VAUNAVEYS LA ROCHETTE,"44.7780399465,5.03229421632",26
26055,BOULC,26410,"",BOULC,"44.6379699146,5.58442914276",26
26178,MENGLON,26410,"",MENGLON,"44.6581977014,5.47305848726",26
26055,BOULC,26410,BONNEVAL EN DIOIS,BOULC,"44.6379699146,5.58442914276",26
26055,BOULC,26410,RAVEL ET FERRIERS,BOULC,"44.6379699146,5.58442914276",26
26086,CHATILLON EN DIOIS,26410,"",CHATILLON EN DIOIS,"44.7022249654,5.48618538025",26
26086,CHATILLON EN DIOIS,26410,TRESCHENU CREYERS,CHATILLON EN DIOIS,"44.7022249654,5.48618538025",26
26327,ST ROMAN,26410,"",ST ROMAN,"44.6889512746,5.42687100416",26
26086,CHATILLON EN DIOIS,26410,CREYERS,CHATILLON EN DIOIS,"44.7022249654,5.48618538025",26
26142,GLANDAGE,26410,"",GLANDAGE,"44.6985798592,5.61337993572",26
26364,VASSIEUX EN VERCORS,26420,"",VASSIEUX EN VERCORS,"44.8802743526,5.3741063802",26
26290,ST AGNAN EN VERCORS,26420,"",ST AGNAN EN VERCORS,"44.896792332,5.44160263815",26
26315,ST MARTIN EN VERCORS,26420,"",ST MARTIN EN VERCORS,"45.0160606703,5.44906004178",26
26074,LA CHAPELLE EN VERCORS,26420,LES BARRAQUES EN VERCORS,LA CHAPELLE EN VERCORS,"44.9725101475,5.41245391515",26
26309,ST JULIEN EN VERCORS,26420,"",ST JULIEN EN VERCORS,"45.0565543942,5.44625083689",26
26290,ST AGNAN EN VERCORS,26420,COL DE ROUSSET,ST AGNAN EN VERCORS,"44.896792332,5.44160263815",26
26290,ST AGNAN EN VERCORS,26420,ROUSSET EN VERCORS,ST AGNAN EN VERCORS,"44.896792332,5.44160263815",26
26074,LA CHAPELLE EN VERCORS,26420,"",LA CHAPELLE EN VERCORS,"44.9725101475,5.41245391515",26
26258,PUY ST MARTIN,26450,"",PUY ST MARTIN,"44.6239658602,4.97170950071",26
26287,ROYNAC,26450,"",ROYNAC,"44.648273557,4.93406395958",26
26078,CHAROLS,26450,"",CHAROLS,"44.5895894991,4.95411000129",26
26095,CLEON D ANDRAN,26450,"",CLEON D ANDRAN,"44.6098641585,4.93231560292",26
26051,BEZAUDUN SUR BINE,26460,"",BEZAUDUN SUR BINE,"44.6116512795,5.17571070396",26
26060,BOUVIERES,26460,"",BOUVIERES,"44.5208961489,5.22148982488",26
26111,CRUPIES,26460,"",CRUPIES,"44.5539294848,5.18083316886",26
26056,BOURDEAUX,26460,"",BOURDEAUX,"44.5787747922,5.15114352176",26
26356,TRUINAS,26460,"",TRUINAS,"44.5767207491,5.08359812134",26
26214,MORNANS,26460,"",MORNANS,"44.6208884748,5.13309651112",26
26241,LE POET CELARD,26460,"",LE POET CELARD,"44.5979359897,5.10082918034",26
26351,LES TONILS,26460,"",LES TONILS,"44.5863590312,5.21024609596",26
26012,ARNAYON,26470,"",ARNAYON,"44.4936243979,5.31166231331",26
26067,CHALANCON,26470,"",CHALANCON,"44.5274785721,5.33947845963",26
26283,ROTTIER,26470,"",ROTTIER,"44.4781523568,5.41659304244",26
26378,VOLVENT,26470,"",VOLVENT,"44.5680273375,5.35010817768",26
26075,LA CHARCE,26470,"",LA CHARCE,"44.4668723535,5.44466918876",26
26245,POMMEROL,26470,"",POMMEROL,"44.4372174843,5.46497895783",26
26123,ESTABLET,26470,"",ESTABLET,"44.5021554085,5.4402415482",26
26147,GUMIANE,26470,"",GUMIANE,"44.5072339417,5.26749702819",26
26047,BELLEGARDE EN DIOIS,26470,"",BELLEGARDE EN DIOIS,"44.5369730578,5.43406204674",26
26215,LA MOTTE CHALANCON,26470,"",LA MOTTE CHALANCON,"44.4953213004,5.38478825225",26
26058,BOURG LES VALENCE,26500,"",BOURG LES VALENCE,"44.9651094188,4.89411636376",26
26104,CORNILLAC,26510,"",CORNILLAC,"44.4397962744,5.40427048802",26
26318,ST MAY,26510,"",ST MAY,"44.4246891734,5.32934515143",26
26209,MONTREAL LES SOURCES,26510,"",MONTREAL LES SOURCES,"44.4006997235,5.30675272365",26
26286,ROUSSIEUX,26510,"",ROUSSIEUX,"44.3315645396,5.47886581658",26
26376,VILLEPERDRIX,26510,"",VILLEPERDRIX,"44.4557494791,5.29971413853",26
26091,CHAUVAC LAUX MONTAUX,26510,"",CHAUVAC LAUX MONTAUX,"44.3222598989,5.53474260728",26
26105,CORNILLON SUR L OULE,26510,"",CORNILLON SUR L OULE,"44.4553268167,5.36026006175",26
26161,LEMPS,26510,"",LEMPS,"44.3531580457,5.41264543298",26
26091,CHAUVAC LAUX MONTAUX,26510,LAUX MONTAUX,CHAUVAC LAUX MONTAUX,"44.3222598989,5.53474260728",26
26199,MONTFERRAND LA FARE,26510,"",MONTFERRAND LA FARE,"44.3419027323,5.44998013402",26
26227,PELONNE,26510,"",PELONNE,"44.3822334481,5.38062257159",26
26288,SAHUNE,26510,"",SAHUNE,"44.4062765625,5.27186320127",26
26264,REMUZAT,26510,"",REMUZAT,"44.4038075452,5.35604206561",26
26369,VERCLAUSE,26510,"",VERCLAUSE,"44.3954497171,5.40735314381",26
26143,LE GRAND SERRE,26530,"",LE GRAND SERRE,"45.2625506689,5.10224795583",26
26218,MOURS ST EUSEBE,26540,"",MOURS ST EUSEBE,"45.0710106759,5.05923924282",26
26126,EYGALAYES,26560,"",EYGALAYES,"44.2211440236,5.59423968429",26
26154,LACHAU,26560,"",LACHAU,"44.2161718587,5.65182288638",26
26181,MEVOUILLON,26560,"",MEVOUILLON,"44.2346171686,5.47885128912",26
26340,SEDERON,26560,"",SEDERON,"44.1975046499,5.55416093649",26
26375,VILLEFRANCHE LE CHATEAU,26560,"",VILLEFRANCHE LE CHATEAU,"44.2152597669,5.50831127895",26
26022,BALLONS,26560,"",BALLONS,"44.2517233325,5.64403556412",26
26150,IZON LA BRUISSE,26560,"",IZON LA BRUISSE,"44.2626520875,5.60226769891",26
26153,LABOREL,26560,"",LABOREL,"44.2884885903,5.59159509018",26
26200,MONTFROC,26560,"",MONTFROC,"44.1708554906,5.64511167638",26
26372,VERS SUR MEOUGE,26560,"",VERS SUR MEOUGE,"44.2358606593,5.55110208603",26
26026,BARRET DE LIOURE,26570,"",BARRET DE LIOURE,"44.1754211867,5.51622125908",26
26193,MONTBRUN LES BAINS,26570,"",MONTBRUN LES BAINS,"44.1877148289,5.43426917221",26
26263,REILHANETTE,26570,"",REILHANETTE,"44.1712233115,5.40493973585",26
26018,AULAN,26570,"",AULAN,"44.2300209805,5.42219540267",26
26135,FERRASSIERES,26570,"",FERRASSIERES,"44.1391681651,5.49040783709",26
26119,EROME,26600,"",EROME,"45.1267358937,4.8356936988",26
26250,PONT DE L ISERE,26600,"",PONT DE L ISERE,"45.015193999,4.88159850923",26
26341,SERVES SUR RHONE,26600,"",SERVES SUR RHONE,"45.1418386958,4.83109226677",26
26038,BEAUMONT MONTEUX,26600,"",BEAUMONT MONTEUX,"45.0333702322,4.92164362037",26
26071,CHANOS CURSON,26600,"",CHANOS CURSON,"45.0572285587,4.91832006545",26
26072,CHANTEMERLE LES BLES,26600,"",CHANTEMERLE LES BLES,"45.1232050838,4.88926895841",26
26110,CROZES HERMITAGE,26600,"",CROZES HERMITAGE,"45.0984942531,4.844233369",26
26156,LARNAGE,26600,"",LARNAGE,"45.0989410685,4.86289979161",26
26179,MERCUROL VEAUNES,26600,MERCUROL,MERCUROL VEAUNES,"45.0714881151,4.88879562324",26
26271,LA ROCHE DE GLUN,26600,"",LA ROCHE DE GLUN,"45.0186564711,4.85709493142",26
26347,TAIN L HERMITAGE,26600,"",TAIN L HERMITAGE,"45.0710728431,4.85070614193",26
26379,GRANGES LES BEAUMONT,26600,"",GRANGES LES BEAUMONT,"45.0478824506,4.97487229012",26
26179,MERCUROL VEAUNES,26600,VEAUNES,MERCUROL VEAUNES,"45.0714881151,4.88879562324",26
26380,GERVANS,26600,"",GERVANS,"45.1078817162,4.83145777292",26
26168,LUS LA CROIX HAUTE,26620,"",LUS LA CROIX HAUTE,"44.6828031377,5.72316122016",26
26138,LA GARDE ADHEMAR,26700,"",LA GARDE ADHEMAR,"44.3910321281,4.74995521601",26
26235,PIERRELATTE,26700,"",PIERRELATTE,"44.3606937732,4.68715113615",26
26129,EYMEUX,26730,"",EYMEUX,"45.0663071333,5.18254259284",26
26129,EYMEUX,26730,L ECANCIERE,EYMEUX,"45.0663071333,5.18254259284",26
26034,LA BAUME D HOSTUN,26730,"",LA BAUME D HOSTUN,"45.0617922342,5.22017217257",26
26149,HOSTUN,26730,"",HOSTUN,"45.0322321943,5.20271143898",26
26176,MARSANNE,26740,"",MARSANNE,"44.640273082,4.88311372596",26
26106,LA COUCOURDE,26740,DERBIERES,LA COUCOURDE,"44.6415506371,4.78559017675",26
26191,MONTBOUCHER SUR JABRON,26740,"",MONTBOUCHER SUR JABRON,"44.5542986445,4.8150831884",26
26338,SAUZET,26740,"",SAUZET,"44.5897268038,4.82526007849",26
26102,CONDILLAC,26740,"",CONDILLAC,"44.6388037984,4.82780234545",26
26157,LA LAUPIE,26740,"",LA LAUPIE,"44.608225236,4.85111658916",26
26312,ST MARCEL LES SAUZET,26740,"",ST MARCEL LES SAUZET,"44.6007862089,4.80435722429",26
26106,LA COUCOURDE,26740,"",LA COUCOURDE,"44.6415506371,4.78559017675",26
26339,SAVASSE,26740,"",SAVASSE,"44.6067336832,4.77822199887",26
26339,SAVASSE,26740,L HOMME D ARMES,SAVASSE,"44.6067336832,4.77822199887",26
26353,LES TOURRETTES,26740,"",LES TOURRETTES,"44.6648052297,4.80343747078",26
26140,GEYSSANS,26750,"",GEYSSANS,"45.1234537531,5.09201692077",26
26225,PARNANS,26750,"",PARNANS,"45.1132787214,5.15915280668",26
26323,ST PAUL LES ROMANS,26750,"",ST PAUL LES ROMANS,"45.0586462417,5.12685510741",26
26139,GENISSIEUX,26750,"",GENISSIEUX,"45.0819148,5.09023746222",26
26319,ST MICHEL SUR SAVASSE,26750,"",ST MICHEL SUR SAVASSE,"45.1463901355,5.12162175387",26
26087,CHATILLON ST JEAN,26750,"",CHATILLON ST JEAN,"45.095956421,5.13398617216",26
26207,MONTMIRAL,26750,"",MONTMIRAL,"45.1534746191,5.16002782914",26
26355,TRIORS,26750,"",TRIORS,"45.0951576073,5.11184336958",26
26037,BEAUMONT LES VALENCE,26760,"",BEAUMONT LES VALENCE,"44.8734831183,4.9471828168",26
26196,MONTELEGER,26760,"",MONTELEGER,"44.8558469973,4.92784684928",26
26276,ROCHE ST SECRET BECONNE,26770,BECONNE,ROCHE ST SECRET BECONNE,"44.4794711138,5.04276010512",26
26226,LE PEGUE,26770,"",LE PEGUE,"44.4443252877,5.06911053601",26
26335,SALLES SOUS BOIS,26770,"",SALLES SOUS BOIS,"44.4707924508,4.94008224904",26
26348,TAULIGNAN,26770,"",TAULIGNAN,"44.4589108654,4.97848630034",26
26003,ALEYRAC,26770,"",ALEYRAC,"44.4989099133,4.94589832405",26
26276,ROCHE ST SECRET BECONNE,26770,"",ROCHE ST SECRET BECONNE,"44.4794711138,5.04276010512",26
26285,ROUSSET LES VIGNES,26770,"",ROUSSET LES VIGNES,"44.4229909149,5.06698396202",26
26322,ST PANTALEON LES VIGNES,26770,"",ST PANTALEON LES VIGNES,"44.3954034563,5.04330124496",26
26192,MONTBRISON SUR LEZ,26770,"",MONTBRISON SUR LEZ,"44.4341876361,5.02273025287",26
26005,ALLAN,26780,"",ALLAN,"44.4942339425,4.79847467163",26
26121,ESPELUCHE,26780,"",ESPELUCHE,"44.521406146,4.82247674959",26
26169,MALATAVERNE,26780,"",MALATAVERNE,"44.4735237549,4.74537048186",26
26085,CHATEAUNEUF DU RHONE,26780,"",CHATEAUNEUF DU RHONE,"44.5034768004,4.72492988631",26
26054,BOUCHET,26790,"",BOUCHET,"44.2980175655,4.88499526137",26
26275,ROCHEGUDE,26790,"",ROCHEGUDE,"44.2556674573,4.83716476858",26
26033,LA BAUME DE TRANSIT,26790,"",LA BAUME DE TRANSIT,"44.3277094008,4.86882973562",26
26345,SUZE LA ROUSSE,26790,"",SUZE LA ROUSSE,"44.2929309503,4.84420435248",26
26357,TULETTE,26790,"",TULETTE,"44.2840624868,4.93792582794",26
26007,AMBONIL,26800,"",AMBONIL,"44.7918323658,4.90939338153",26
26042,BEAUVALLON,26800,"",BEAUVALLON,"44.8560524455,4.90520228557",26
26124,ETOILE SUR RHONE,26800,LA PAILLASSE,ETOILE SUR RHONE,"44.8313893504,4.87476252885",26
26208,MONTOISON,26800,"",MONTOISON,"44.7975529073,4.93043285806",26
26124,ETOILE SUR RHONE,26800,"",ETOILE SUR RHONE,"44.8313893504,4.87476252885",26
26252,PORTES LES VALENCE,26800,"",PORTES LES VALENCE,"44.8757833249,4.88408311324",26
27229,EVREUX,27000,"",EVREUX,"49.02015421,1.14164412464",27
27229,EVREUX,27000,LA MADELEINE,EVREUX,"49.02015421,1.14164412464",27
27471,PORTE DE SEINE,27100,TOURNEDOS SUR SEINE,PORTE DE SEINE,"49.2524086765,1.25122427132",27
27701,VAL DE REUIL,27100,"",VAL DE REUIL,"49.261335704,1.21147195365",27
27528,LE VAUDREUIL,27100,"",LE VAUDREUIL,"49.2609960336,1.19894900143",27
27055,BERENGEVILLE LA CAMPAGNE,27110,"",BERENGEVILLE LA CAMPAGNE,"49.1133913572,1.05847119892",27
27215,ECQUETOT,27110,"",ECQUETOT,"49.1695457019,1.01305919876",27
27486,QUITTEBEUF,27110,"",QUITTEBEUF,"49.1073075931,1.00532238081",27
27511,ST AUBIN D ECROSVILLE,27110,"",ST AUBIN D ECROSVILLE,"49.1431219204,0.986919369779",27
27663,LE TRONCQ,27110,"",LE TRONCQ,"49.1928851454,0.916869342267",27
27698,VITOT,27110,"",VITOT,"49.1678035757,0.887186611829",27
27212,ECAUVILLE,27110,"",ECAUVILLE,"49.1260165853,0.991502116806",27
27241,FEUGUEROLLES,27110,"",FEUGUEROLLES,"49.1317754002,1.03389011854",27
27389,MARBEUF,27110,"",MARBEUF,"49.1542331428,0.962852626564",27
27524,STE COLOMBE LA COMMANDERIE,27110,"",STE COLOMBE LA COMMANDERIE,"49.1073978726,0.935604057225",27
27692,VILLETTES,27110,"",VILLETTES,"49.1542620882,1.04564765622",27
27695,VILLEZ SUR LE NEUBOURG,27110,"",VILLEZ SUR LE NEUBOURG,"49.1471878741,0.859460348209",27
27219,EPEGARD,27110,"",EPEGARD,"49.1824523923,0.874988545882",27
27224,EPREVILLE PRES LE NEUBOURG,27110,"",EPREVILLE PRES LE NEUBOURG,"49.1295509765,0.876279430703",27
27298,GRAVERON SEMERVILLE,27110,"",GRAVERON SEMERVILLE,"49.0949364148,0.966325721696",27
27327,HECTOMARE,27110,"",HECTOMARE,"49.1927415084,0.944362009841",27
27658,LE TREMBLAY OMONVILLE,27110,"",LE TREMBLAY OMONVILLE,"49.1209729922,0.91472011137",27
27185,CRESTOT,27110,"",CRESTOT,"49.2039621822,0.969531161079",27
27187,CRIQUEBEUF LA CAMPAGNE,27110,"",CRIQUEBEUF LA CAMPAGNE,"49.1985839238,0.997594751714",27
27192,CROSVILLE LA VIEILLE,27110,"",CROSVILLE LA VIEILLE,"49.1515342749,0.931538491399",27
27201,DAUBEUF LA CAMPAGNE,27110,"",DAUBEUF LA CAMPAGNE,"49.1891854799,1.02944450993",27
27354,IVILLE,27110,"",IVILLE,"49.17694671,0.926307699955",27
27576,STE OPPORTUNE DU BOSC,27110,"",STE OPPORTUNE DU BOSC,"49.1679377889,0.840374168625",27
27677,VENON,27110,"",VENON,"49.1731568906,1.0516279972",27
27135,CESSEVILLE,27110,"",CESSEVILLE,"49.1795942946,0.976416349214",27
27428,LE NEUBOURG,27110,"",LE NEUBOURG,"49.1482790328,0.897176574238",27
27498,ROUGE PERRIERS,27110,"",ROUGE PERRIERS,"49.1460940587,0.833122827372",27
27641,LE TILLEUL LAMBERT,27110,"",LE TILLEUL LAMBERT,"49.0813497086,0.931190842277",27
27004,AIGLEVILLE,27120,"",AIGLEVILLE,"49.0059752091,1.42580857291",27
27171,LE CORMIER,27120,"",LE CORMIER,"48.9848531397,1.29682786078",27
27190,CROISY SUR EURE,27120,"",CROISY SUR EURE,"49.0260942354,1.34202925312",27
27203,DOUAINS,27120,"",DOUAINS,"49.0439101379,1.43121534978",27
27397,MENILLES,27120,"",MENILLES,"49.0388433559,1.37049652274",27
27081,BONCOURT,27120,"",BONCOURT,"49.0203312992,1.29712333835",27
27123,CAILLOUET ORGEVILLE,27120,"",CAILLOUET ORGEVILLE,"49.0034124144,1.31639623095",27
27326,HECOURT,27120,"",HECOURT,"48.9884228127,1.42873530731",27
27358,JOUY SUR EURE,27120,"",JOUY SUR EURE,"49.0495174919,1.29182535231",27
27674,VAUX SUR EURE,27120,"",VAUX SUR EURE,"49.0358655826,1.33388811683",27
27231,FAINS,27120,"",FAINS,"48.99686242,1.38487242468",27
27273,GADENCOURT,27120,"",GADENCOURT,"48.9842332257,1.40341807937",27
27343,HOULBEC COCHEREL,27120,"",HOULBEC COCHEREL,"49.0645423479,1.36125674229",27
27448,PACY SUR EURE,27120,ST AQUILIN DE PACY,PACY SUR EURE,"49.0221961311,1.39950768038",27
27465,LE PLESSIS HEBERT,27120,"",LE PLESSIS HEBERT,"48.9816522888,1.36285630147",27
27140,CHAMBRAY,27120,"",CHAMBRAY,"49.0800044787,1.31942825082",27
27312,HARDENCOURT COCHEREL,27120,"",HARDENCOURT COCHEREL,"49.0418737569,1.31601000617",27
27501,ROUVRAY,27120,"",ROUVRAY,"49.0668656108,1.33964798484",27
27668,LE VAL DAVID,27120,"",LE VAL DAVID,"48.9788560101,1.26307012857",27
27689,VILLEGATS,27120,"",VILLEGATS,"48.9984526159,1.46395648175",27
27076,BOISSET LES PREVANCHES,27120,"",BOISSET LES PREVANCHES,"48.9662323678,1.33275154134",27
27136,CHAIGNES,27120,"",CHAIGNES,"49.0138196072,1.45166731752",27
27254,FONTAINE SOUS JOUY,27120,"",FONTAINE SOUS JOUY,"49.0644082735,1.28056210161",27
27448,PACY SUR EURE,27120,"",PACY SUR EURE,"49.0221961311,1.39950768038",27
27038,LES BARILS,27130,"",LES BARILS,"48.7252205742,0.8185826173",27
27457,PISEUX,27130,"",PISEUX,"48.772122079,0.965747838797",27
27679,VERNEUIL D AVRE ET D ITON,27130,VERNEUIL SUR AVRE,VERNEUIL D AVRE ET D ITON,"48.7377022151,0.924765167388",27
27481,PULLAY,27130,"",PULLAY,"48.727695545,0.864069956274",27
27383,MANDRES,27130,"",MANDRES,"48.752840487,0.85124788629",27
27036,BALINES,27130,"",BALINES,"48.7482752525,0.977506777957",27
27182,COURTEILLES,27130,"",COURTEILLES,"48.7385427936,0.999904902723",27
27610,ST VICTOR SUR AVRE,27130,"",ST VICTOR SUR AVRE,"48.6962855225,0.850882569116",27
27010,AMECOURT,27140,"",AMECOURT,"49.3767401093,1.7332985708",27
27045,BAZINCOURT SUR EPTE,27140,"",BAZINCOURT SUR EPTE,"49.3259295252,1.7576865093",27
27533,ST DENIS LE FERMENT,27140,ST PAER,ST DENIS LE FERMENT,"49.3218230563,1.71779088308",27
27284,GISORS,27140,"",GISORS,"49.2786723691,1.76876649685",27
27533,ST DENIS LE FERMENT,27140,"",ST DENIS LE FERMENT,"49.3218230563,1.71779088308",27
27070,FRENELLES EN VEXIN,27150,BOISEMONT,FRENELLES EN VEXIN,"49.2925439055,1.49018837893",27
27153,CHAUVINCOURT PROVEMONT,27150,"",CHAUVINCOURT PROVEMONT,"49.2808952315,1.64529134367",27
27176,COUDRAY,27150,"",COUDRAY,"49.3432979436,1.49682466931",27
27310,HACQUEVILLE,27150,"",HACQUEVILLE,"49.2818666204,1.55751068434",27
27417,MORGNY,27150,"",MORGNY,"49.377611169,1.57826158903",27
27437,NOJEON EN VEXIN,27150,"",NOJEON EN VEXIN,"49.3291573194,1.55624296003",27
27480,PUCHAY,27150,"",PUCHAY,"49.3540348,1.52612367067",27
27226,ETREPAGNY,27150,"",ETREPAGNY,"49.3119944705,1.61614236385",27
27372,LONGCHAMPS,27150,"",LONGCHAMPS,"49.3579667199,1.62115051175",27
27567,STE MARIE DE VATIMESNIL,27150,"",STE MARIE DE VATIMESNIL,"49.2721801587,1.58233388295",27
27276,GAMACHES EN VEXIN,27150,"",GAMACHES EN VEXIN,"49.2664796169,1.61611517",27
27324,HEBECOURT,27150,"",HEBECOURT,"49.3572259501,1.7219611931",27
27392,MARTAGNY,27150,"",MARTAGNY,"49.3955328477,1.6577250335",27
27430,LA NEUVE GRANGE,27150,"",LA NEUVE GRANGE,"49.3599472523,1.5584583469",27
27632,LE THIL,27150,"",LE THIL EN VEXIN,"49.3074274016,1.55522758401",27
27098,BOUCHEVILLIERS,27150,"",BOUCHEVILLIERS,"49.3984802284,1.71160727896",27
